Date,,2B76.DE,2B77.DE,2B78.DE,AASI.PA,AGGH.AS,CEUU.AS,CNDX.AS,CSPX.AS,DTLA.L,EACW.MI,EMIM.AS,ESP0.DE,EUEA.AS,EUNY.DE,EX37.VI,GMVM.DE,H2OA.AS,IBC0.F,IBC9.F,IBTA.L,IEAC.AS,IEVD.DE,IGILN.MX,IGLN.L,IPRP.AS,IPRV.AS,IQQH.DE,IS3R.DE,ISFA.AS,ISPY.AS,IUFS.L,IUS7.F,IUSA.AS,IWDP.AS,LEER.F,LQDAN.MX,NAN,QBIT.SW,QDVE.DE,SBIO.AS,SXR1.DE,UC15.L,UEF5.AS,UIMM.AS,VHYL.AS,WDSC.L,XMK9.DE
2020-03-01,Close,6.0269999504089355,4.245999813079834,5.439000129699707,26.30190086364746,5.240600109100342,4.267499923706055,407.79998779296875,263.95001220703125,7.300000190734863,10.222000122070312,20.89699935913086,23.63249969482422,28.315000534057617,14.263999938964844,,32.0099983215332,,4.876500129699707,73.75399780273438,5.4079999923706055,125.7699966430664,3.2925000190734863,,31.497499465942383,34.380001068115234,14.61400032043457,5.11299991607666,40.2599983215332,6.329999923706055,14.734999656677246,5.775000095367432,88.06800079345703,23.878000259399414,18.195999145507812,13.32800006866455,,13.130000114440918,,9.458000183105469,35.06999969482422,105.77999877929688,,8.944000244140625,79.1500015258789,39.27799987792969,56.279998779296875,17.577999114990234
2020-04-01,Close,6.9710001945495605,4.71150016784668,6.2129998207092285,28.462400436401367,5.275599956512451,4.541500091552734,461.3500061035156,291.04998779296875,7.478000164031982,11.3100004196167,22.66699981689453,25.600000381469727,29.735000610351562,15.300000190734863,,36.095001220703125,,5.449999809265137,78.34200286865234,5.401000022888184,130.17999267578125,3.7664999961853027,,33.314998626708984,35.36000061035156,16.59600067138672,5.71999979019165,43.375,6.697999954223633,16.184999465942383,6.183750152587891,91.04199981689453,26.511999130249023,19.474000930786133,14.569999694824219,,12.609999656677246,,10.484000205993652,40.16999816894531,114.81999969482422,,9.6850004196167,86.19999694824219,42.0890007019043,63.22999954223633,18.757999420166016
2020-05-01,Close,7.395999908447266,4.894999980926514,6.593999862670898,27.716100692749023,5.298999786376953,4.76200008392334,476.0,301.95001220703125,7.244999885559082,11.821999549865723,22.43899917602539,28.225000381469727,31.084999084472656,15.458000183105469,,37.0099983215332,,5.586999893188477,79.90599822998047,5.406499862670898,130.30999755859375,3.9600000381469727,,33.932498931884766,36.564998626708984,17.091999053955078,6.078999996185303,45.34000015258789,6.64300012588501,17.7549991607666,6.304999828338623,94.3499984741211,27.020000457763672,19.059999465942383,15.380000114440918,,13.449999809265137,10.342000007629395,10.890000343322754,42.099998474121094,112.76000213623047,,9.675999641418457,88.04000091552734,42.020999908447266,66.68000030517578,19.788000106811523
2020-06-01,Close,7.684999942779541,4.945000171661377,6.745999813079834,29.98150062561035,5.339799880981445,5.006999969482422,504.3999938964844,308.20001220703125,7.340000152587891,11.956000328063965,24.03499984741211,31.6200008392334,33.04499816894531,15.26200008392334,,37.130001068115234,,5.691999912261963,79.87000274658203,5.409999847412109,132.22999572753906,4.071499824523926,,34.8849983215332,36.744998931884766,17.381999969482422,6.369999885559082,47.72999954223633,6.658999919891357,18.735000610351562,6.256249904632568,96.16400146484375,27.216999053955078,19.454999923706055,15.633999824523926,,13.489999771118164,10.670000076293945,11.583999633789062,43.349998474121094,121.44000244140625,,10.383000373840332,89.81999969482422,42.29999923706055,68.76000213623047,19.631999969482422
2020-07-01,Close,7.681000232696533,4.881999969482422,6.848999977111816,31.114599227905273,5.377999782562256,4.933499813079834,515.2000122070312,325.29998779296875,7.610000133514404,12.510000228881836,24.78499984741211,34.255001068115234,32.54499816894531,14.697999954223633,,38.119998931884766,,5.763999938964844,79.99600219726562,5.414000034332275,133.14999389648438,4.049499988555908,,38.625,36.939998626708984,16.993999481201172,6.997000217437744,51.13999938964844,6.454999923706055,20.235000610351562,6.474999904632568,94.77400207519531,27.34600067138672,18.809999465942383,15.670000076293945,,14.149999618530273,11.069999694824219,11.52400016784668,42.939998626708984,117.36000061035156,,10.678000450134277,89.5199966430664,41.448001861572266,71.12000274658203,18.97599983215332
2020-08-01,Close,8.079000473022461,5.00600004196167,6.9670000076293945,31.786300659179688,5.329800128936768,5.119999885559082,567.5999755859375,351.5,7.218999862670898,13.192000389099121,25.173999786376953,37.66999816894531,33.154998779296875,14.529999732971191,,40.755001068115234,,5.934999942779541,80.43399810791016,5.413000106811523,133.2899932861328,4.520999908447266,,38.532501220703125,37.92499923706055,17.493999481201172,8.255999565124512,54.52000045776367,6.572000026702881,20.43000030517578,6.838749885559082,94.14800262451172,29.208999633789062,18.996999740600586,15.833999633789062,,13.649999618530273,11.753999710083008,12.883999824523926,42.5,122.44000244140625,,10.916999816894531,94.12999725341797,42.59299850463867,75.46499633789062,20.200000762939453
2020-09-01,Close,8.208999633789062,5.019000053405762,7.302999973297119,32.47999954223633,5.338600158691406,5.0269999504089355,550.2000122070312,339.3999938964844,7.284999847412109,12.857999801635742,25.489999771118164,37.46500015258789,32.439998626708984,13.932000160217285,,39.314998626708984,,5.952000141143799,78.5,5.4120001792907715,133.82000732421875,4.6504998207092285,,37.122501373291016,36.8650016784668,17.190000534057617,9.097000122070312,53.439998626708984,6.3379998207092285,19.727500915527344,6.553750038146973,93.48999786376953,28.617000579833984,18.825000762939453,14.4399995803833,,13.670000076293945,11.605999946594238,12.522000312805176,43.68000030517578,119.13999938964844,,10.899999618530273,93.70999908447266,41.683998107910156,74.30000305175781,20.559999465942383
2020-10-01,Close,8.331999778747559,5.001999855041504,7.320000171661377,33.51060104370117,5.344399929046631,4.75,535.5999755859375,328.6499938964844,7.080999851226807,12.59000015258789,25.913999557495117,36.43000030517578,30.030000686645508,13.906000137329102,,37.790000915527344,,5.692999839782715,79.08000183105469,5.411499977111816,134.50999450683594,4.732500076293945,,36.72999954223633,34.779998779296875,16.525999069213867,9.647000312805176,51.595001220703125,6.116000175476074,18.559999465942383,6.460000038146973,93.83999633789062,27.93600082397461,18.24799919128418,12.862000465393066,,13.300000190734863,11.633999824523926,11.892000198364258,41.90999984741211,118.73999786376953,,11.291000366210938,90.66999816894531,40.724998474121094,74.19999694824219,20.03499984741211
2020-11-01,Close,9.284000396728516,5.590000152587891,7.828999996185303,35.14979934692383,5.377600193023682,5.579999923706055,572.5999755859375,363.3500061035156,7.1570000648498535,13.838000297546387,27.868000030517578,39.45750045776367,35.345001220703125,15.751999855041504,,43.61000061035156,,6.34499979019165,80.95600128173828,5.4120001792907715,136.11000061035156,5.539000034332275,,34.845001220703125,39.220001220703125,18.95800018310547,11.303999900817871,55.97999954223633,6.909999847412109,20.792499542236328,7.642499923706055,94.59400177001953,30.054000854492188,20.027999877929688,15.954000473022461,,13.930000305175781,13.260000228881836,12.765999794006348,45.970001220703125,132.66000366210938,,12.470999717712402,99.08000183105469,45.222999572753906,84.86000061035156,22.2549991607666
2020-12-01,Close,9.647000312805176,5.831999778747559,8.350000381469727,36.64350128173828,5.376200199127197,5.691999912261963,590.5,377.5,7.058000087738037,14.350000381469727,29.253000259399414,42.959999084472656,36.0,16.579999923706055,,44.75,,6.556000232696533,81.08399963378906,5.418499946594238,136.4600067138672,5.7769999504089355,,36.967498779296875,40.47999954223633,19.579999923706055,13.081999778747559,58.939998626708984,7.086999893188477,23.65250015258789,7.960000038146973,93.98200225830078,30.2810001373291,20.113000869750977,17.086000442504883,,14.149999618530273,14.366000175476074,13.329999923706055,48.95500183105469,136.94000244140625,,13.104000091552734,100.83000183105469,45.74100112915039,91.7249984741211,23.065000534057617
2021-01-01,Close,9.96500015258789,5.909999847412109,8.684000015258789,38.72629928588867,5.353799819946289,5.619999885559082,602.9000244140625,377.0,6.822999954223633,14.411999702453613,30.327999114990234,44.3650016784668,35.3650016784668,16.513999938964844,,45.16999816894531,,6.486999988555908,81.71600341796875,5.415999889373779,135.41000366210938,6.144999980926514,,36.28499984741211,39.13999938964844,19.70800018310547,14.260000228881836,59.54999923706055,7.120999813079834,24.75,7.96750020980835,93.1760025024414,30.63599967956543,20.371999740600586,17.035999298095703,,14.5,15.520000457763672,13.420000076293945,51.959999084472656,138.13999938964844,,13.628000259399414,102.44000244140625,46.26100158691406,94.20500183105469,23.165000915527344
2021-02-01,Close,10.104000091552734,6.139999866485596,8.428999900817871,39.12189865112305,5.238999843597412,5.834000110626221,606.0,388.6499938964844,6.267000198364258,14.704000473022461,30.826000213623047,43.790000915527344,36.82500076293945,17.3439998626709,,47.709999084472656,,6.6579999923706055,82.18199920654297,5.408999919891357,134.4600067138672,6.2230000495910645,,33.720001220703125,37.94499969482422,21.03499984741211,12.312000274658203,59.22999954223633,7.380000114440918,23.334999084472656,8.90250015258789,89.90799713134766,31.645999908447266,21.076000213623047,16.88800048828125,,13.920000076293945,15.272000312805176,13.684000015258789,50.09000015258789,143.0800018310547,,13.229999542236328,102.68000030517578,48.28300094604492,97.98999786376953,24.0
2021-03-01,Close,10.265999794006348,6.414999961853027,8.29699993133545,39.07899856567383,5.239999771118164,6.214000225067139,630.2000122070312,402.8500061035156,6.127999782562256,15.295999526977539,31.395999908447266,41.54499816894531,39.755001068115234,18.29599952697754,,50.20000076293945,,,82.35600280761719,5.414999961853027,135.02000427246094,6.502999782562256,,33.275001525878906,39.185001373291016,22.795000076293945,11.751999855041504,59.119998931884766,7.755000114440918,23.049999237060547,9.357500076293945,92.0199966430664,33.76900100708008,22.336000442504883,16.881999969482422,,14.25,14.960000038146973,14.239999771118164,47.95000076293945,149.3800048828125,,13.63599967956543,109.08999633789062,51.816001892089844,99.73999786376953,25.03499984741211
2021-04-01,Close,10.357999801635742,6.559000015258789,8.65999984741211,38.64590072631836,5.24399995803833,6.361999988555908,652.4000244140625,423.70001220703125,6.230999946594238,15.767999649047852,31.152000427246094,43.15999984741211,40.505001068115234,18.049999237060547,,52.2599983215332,,,82.31400299072266,5.416999816894531,135.10000610351562,6.315999984741211,,34.50749969482422,41.08000183105469,23.520000457763672,11.029999732971191,63.209999084472656,7.860000133514404,24.170000076293945,9.96500015258789,91.78800201416016,34.638999938964844,23.075000762939453,17.312000274658203,,14.350000381469727,14.880000114440918,14.644000053405762,50.0099983215332,150.9199981689453,,13.512999534606934,110.6500015258789,51.76499938964844,103.93000030517578,24.295000076293945
2021-05-01,Close,10.17199993133545,6.517000198364258,8.256999969482422,38.54800033569336,5.2505998611450195,6.535999774932861,,425.70001220703125,6.256999969482422,15.894000053405762,,43.095001220703125,41.2599983215332,18.167999267578125,,53.32500076293945,,,,5.421000003814697,,6.531000137329102,,36.977500915527344,42.76499938964844,,10.692000389099121,62.435001373291016,,24.520000457763672,10.414999961853027,,34.23899841308594,22.965999603271484,,,14.789999961853027,14.161999702453613,14.204000473022461,48.939998626708984,151.60000610351562,,,,,104.625,24.905000686645508
2021-06-01,Close,10.977999687194824,6.65500020980835,8.977999687194824,39.834999084472656,5.274600028991699,6.61299991607666,,435.95001220703125,6.5269999504089355,16.29800033569336,,44.185001373291016,41.58000183105469,18.091999053955078,,53.744998931884766,,,,5.408999919891357,,6.86299991607666,,34.46500015258789,42.44499969482422,,11.319999694824219,63.029998779296875,,25.53499984741211,10.109999656677246,,36.05500030517578,24.007999420166016,,,15.0600004196167,15.765999794006348,15.673999786376953,52.88999938964844,153.83999633789062,,,,,104.5199966430664,24.80500030517578
2021-07-01,Close,10.883999824523926,6.514999866485596,8.675999641418457,36.73929977416992,5.331999778747559,6.696000099182129,,446.54998779296875,6.763999938964844,16.389999389648438,,41.20750045776367,41.85499954223633,18.055999755859375,,54.90999984741211,,,,5.420000076293945,,6.763999938964844,,35.56999969482422,44.810001373291016,,11.173999786376953,64.12000274658203,,25.8700008392334,10.104999542236328,,36.62799835205078,24.47599983215332,,,15.279999732971191,15.513999938964844,16.006000518798828,52.665000915527344,153.77999877929688,,,,,104.16500091552734,24.440000534057617
2021-08-01,Close,,,,37.47060012817383,5.318399906158447,6.870999813079834,,460.6000061035156,6.742499828338623,,,41.71500015258789,42.470001220703125,,,55.599998474121094,,,,5.420000076293945,,,,35.28499984741211,45.75,,,66.22000122070312,,26.614999771118164,10.65999984741211,,,,,,15.220000267028809,,,54.2599983215332,,,,,,106.47000122070312,24.770000457763672
2021-09-01,Close,,,,36.83340072631836,5.258600234985352,6.640999794006348,,442.75,6.511000156402588,,,39.7599983215332,41.119998931884766,,,53.689998626708984,,,,5.4120001792907715,,,,34.34000015258789,41.560001373291016,,,64.06999969482422,,25.200000762939453,10.532500267028809,,,,,,14.720000267028809,,,52.40999984741211,,,,,,103.98999786376953,26.024999618530273
2021-10-01,Close,,,,37.24169921875,5.246799945831299,6.931000232696533,,468.29998779296875,6.689000129699707,,,41.96500015258789,43.290000915527344,,,54.939998626708984,24.593799591064453,,,5.392000198364258,,,,34.689998626708984,43.45000076293945,,,68.43000030517578,,26.844999313354492,11.210000038146973,,,,,,14.220000267028809,,,50.93000030517578,,,,,,107.03500366210938,25.725000381469727
2021-11-01,Close,,,,36.956600189208984,5.276199817657471,6.716000080108643,,468.0,6.873000144958496,,,44.21500015258789,41.279998779296875,,,53.38999938964844,24.280500411987305,,,5.390999794006348,,,,34.60749816894531,43.005001068115234,,,66.44000244140625,,25.125,10.595000267028809,,,,,,14.479999542236328,,,48.595001220703125,,,,,,102.08499908447266,24.6200008392334
2021-12-01,Close,,,,37.448699951171875,5.249000072479248,7.059999942779541,,490.1499938964844,6.743000030517578,,,41.90999984741211,43.70500183105469,,,56.17499923706055,25.673500061035156,,,5.383999824523926,,,,35.477500915527344,43.25,,,67.2699966430664,,25.469999313354492,10.84749984741211,,,,,,14.789999961853027,,,48.71500015258789,,,,,,105.20500183105469,25.78499984741211
2022-01-01,Close,,,,36.826900482177734,5.15339994430542,6.827000141143799,,456.25,6.477499961853027,,,38.51750183105469,42.459999084472656,,,51.685001373291016,22.790700912475586,,,5.3420000076293945,,,,35.01250076293945,42.345001220703125,,,61.54999923706055,,22.739999771118164,10.75,,,,,,13.399999618530273,,,41.92499923706055,,,,,,96.66999816894531,24.239999771118164
2022-02-01,Close,,,,36.990299224853516,5.0767998695373535,6.900000095367432,,465.54998779296875,6.222499847412109,,,40.78499984741211,42.685001373291016,,,52.69499969482422,22.48310089111328,,,5.314000129699707,,,,35.869998931884766,40.915000915527344,,,64.0,,23.875,11.4350004196167,,,,,,13.130000114440918,,,43.35499954223633,,,,,,101.0250015258789,24.700000762939453
2022-02-11,Close,10.84000015258789,6.3420000076293945,7.2779998779296875,37.02109909057617,5.069300174713135,6.821000099182129,722.0,402.3760070800781,6.181000232696533,16.628000259399414,31.503999710083008,34.869998931884766,42.209999084472656,19.3439998626709,62.43000030517578,45.51499938964844,19.58839988708496,7.948999881744385,80.5739974975586,5.302999973297119,128.47999572753906,6.839000225067139,3745.0,35.775001525878906,40.54999923706055,27.415000915527344,9.267999649047852,55.0,8.9399995803833,20.489999771118164,11.364999771118164,89.3479995727539,39.24599838256836,24.815000534057617,21.024999618530273,127.45999908447266,13.130000114440918,13.314000129699707,17.4060001373291,37.505001068115234,152.75999450683594,6964.0,13.501999855041504,122.11000061035156,57.92900085449219,99.73500061035156,24.899999618530273
